class,SLOC
org.apache.tika.parser.txt.CharsetMatch,93
org.apache.tika.language.translate.Lingo24TranslatorTest,41
org.apache.tika.TikaIT,9
org.apache.tika.parser.chm.TestChmExtraction,134
org.apache.tika.parser.chm.ChmParser,45
org.apache.tika.batch.mock.MockConsumersBuilder,10
org.apache.tika.detect.TypeDetector,12
org.apache.tika.parser.mp3.Mp3ParserTest,296
org.apache.tika.batch.builders.DefaultContentHandlerFactoryBuilder,36
org.apache.tika.parser.image.xmp.XMPPacketScanner,56
org.apache.tika.parser.prt.PRTParserTest,69
org.apache.tika.parser.prt.PRTParser,159
org.apache.tika.filetypedetector.TikaFileTypeDetector,18
org.apache.tika.parser.RecursiveParserWrapperTest,135
org.apache.tika.sax.PhoneExtractingContentHandlerTest,23
org.apache.tika.utils.RegexUtilsTest,37
org.apache.tika.filetypedetector.TikaFileTypeDetectorTest,48
org.apache.tika.parser.font.FontParsersTest,60
org.apache.tika.batch.fs.strawman.StrawmanTest,5
org.apache.tika.batch.fs.HandlerBuilderTest,69
org.apache.tika.parser.chm.TestChmItsfHeader,73
org.apache.tika.language.translate.MicrosoftTranslatorTest,43
org.apache.tika.batch.fs.builders.FSCrawlerBuilder,71
org.apache.tika.batch.fs.FSListCrawler,41
org.apache.tika.parser.mbox.MboxParserTest,108
org.apache.tika.parser.mp3.ID3v22Handler,106
org.apache.tika.parser.envi.EnviHeaderParserTest,26
org.apache.tika.parser.mp3.ID3v23Handler,90
org.apache.tika.parser.mp3.ID3v24Handler,94
org.apache.tika.server.TikaWelcomeTest,58
org.apache.tika.server.TikaVersionTest,24
org.apache.tika.mime.MimeTypesReaderTest,138
org.apache.tika.parser.strings.Latin1StringsParser,127
org.apache.tika.io.TikaInputStreamTest,75
org.apache.tika.parser.mock.MockParserFactory,6
org.apache.tika.parser.mock.MockParser,220
org.apache.tika.mime.CustomReaderTest,51
org.apache.tika.parser.microsoft.OfficeParserTest,12
org.apache.tika.fork.MemoryURLStreamRecord,3
org.apache.tika.fork.MemoryURLConnection,13
org.apache.tika.TypeDetectionBenchmark,42
org.apache.tika.language.LanguageProfileTest,23
org.apache.tika.batch.AutoDetectParserFactory,6
org.apache.tika.batch.fs.StringStreamGobbler,28
org.apache.tika.metadata.serialization.JsonMetadataListTest,80
org.apache.tika.parser.feed.FeedParserTest,38
org.apache.tika.parser.feed.FeedParser,59
org.apache.tika.mime.MimeTypesTest,71
org.apache.tika.parser.strings.StringsParserTest,35
org.apache.tika.parser.strings.StringsConfig,70
org.apache.tika.parser.strings.StringsParser,158
org.apache.tika.cli.TikaCLIBatchCommandLineTest,156
org.apache.tika.parser.strings.StringsEncoding,21
org.apache.tika.language.ProfilingWriterTest,17
org.apache.tika.parser.hdf.HDFParserTest,41
org.apache.tika.parser.mail.RFC822Parser,38
org.apache.tika.parser.ocr.TesseractOCRParser,167
org.apache.tika.parser.epub.EpubContentParser,27
org.apache.tika.embedder.ExternalEmbedder,278
org.apache.tika.parser.code.SourceCodeParserTest,51
org.apache.tika.io.TaggedIOException,14
org.apache.tika.sax.BodyContentHandlerTest,12
org.apache.tika.parser.txt.CharsetRecog_UTF8,67
org.apache.tika.parser.txt.CharsetRecog_2022,99
Tika.Tika,44
org.apache.tika.parser.xml.AbstractMetadataHandler,50
org.apache.tika.xmp.XMPMetadataTest,153
org.apache.tika.example.TranslatorExample,12
org.apache.tika.detect.XmlRootExtractor,32
org.apache.tika.parser.iwork.NumbersContentHandler,163
org.apache.tika.parser.iwork.PagesContentHandler,342
org.apache.tika.batch.fs.OutputStreamFactoryTest,31
org.apache.tika.parser.strings.Latin1StringsParserTest,32
org.apache.tika.mime.MimeTypesFactory,65
org.apache.tika.parser.txt.Icu4jEncodingDetector,33
org.apache.tika.parser.microsoft.ProjectParserTest,51
org.apache.tika.fork.ClassLoaderResource,44
org.apache.tika.detect.EmptyDetector,7
org.apache.tika.mime.MediaTypeTest,143
org.apache.tika.parser.chm.TestPmglHeader,41
org.apache.tika.parser.txt.TXTParserTest,180
org.apache.tika.parser.txt.TXTParser,38
org.apache.tika.parser.txt.UniversalEncodingListener,47
org.apache.tika.parser.image.PSDParser,103
org.apache.tika.parser.iwork.IWorkParserTest,304
org.apache.tika.mime.PatternsTest,52
org.apache.tika.example.TranslatorExampleTest,14
org.apache.tika.parser.audio.MidiParser,56
org.apache.tika.server.StackTraceOffTest,87
org.apache.tika.parser.microsoft.VisioParserTest,21
org.apache.tika.parser.mp3.Mp3Parser,157
org.apache.tika.parser.opendocument.OpenOfficeParser,2
org.apache.tika.parser.xml.AttributeMetadataHandler,27
org.apache.tika.mime.MimeTypeTest,61
org.apache.tika.parser.iptc.IptcAnpaParser,559
org.apache.tika.parser.image.TiffParserTest,26
org.apache.tika.fork.InputStreamResource,23
org.apache.tika.batch.fs.AbstractFSConsumer,29
org.apache.tika.server.TikaMimeTypesTest,70
org.apache.tika.example.TestParsingExample,55
org.apache.tika.parser.audio.MidiParserTest,14
org.apache.tika.parser.external.CompositeExternalParser,13
org.apache.tika.parser.external.ExternalParsersFactory,42
org.apache.tika.batch.fs.BatchDriverTest,134
org.apache.tika.sax.XMPContentHandler,79
org.apache.tika.batch.fs.FSProperties,4
org.apache.tika.parser.ocr.TesseractOCRConfigTest,52
org.apache.tika.language.translate.GoogleTranslatorTest,43
org.apache.tika.parser.microsoft.PowerPointParserTest,169
org.apache.tika.parser.ocr.TesseractOCRParserTest,119
org.apache.tika.parser.txt.UniversalEncodingDetector,28
org.apache.tika.parser.mat.MatParser,61
org.apache.tika.language.LanguageIdentifierTest,122
org.apache.tika.parser.mail.RFC822ParserTest,248
org.apache.tika.detect.TestContainerAwareDetector,286
org.apache.tika.parser.ParserPostProcessor,20
org.apache.tika.sax.EndDocumentShieldingContentHandler,17
org.apache.tika.parser.microsoft.WriteProtectedParserTest,12
org.apache.tika.language.LanguageProfilerBuilderTest,61
org.apache.tika.detect.TypeDetectorTest,37
org.apache.tika.metadata.TestMetadata,246
org.apache.tika.sax.OfflineContentHandlerTest,31
org.apache.tika.parser.image.WebPParserTest,20
org.apache.tika.parser.mat.MatParserTest,43
org.apache.tika.batch.builders.SimpleLogReporterBuilder,13
org.apache.tika.parser.odf.OpenDocumentMetaParser,113
org.apache.tika.sax.BasicContentHandlerFactoryTest,240
org.apache.tika.parser.strings.StringsConfigTest,33
org.apache.tika.batch.fs.BatchProcessTest,237
org.apache.tika.server.StackTraceTest,89
org.apache.tika.parser.microsoft.PublisherParserTest,23
org.apache.tika.parser.xml.DcXMLParserTest,63
org.apache.tika.parser.CompositeParserTest,93
org.apache.tika.parser.image.PSDParserTest,25
